"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX2733698","results/fastq/SRX2733698_SRR5444639_1.fastq.gz","results/fastq/SRX2733698_SRR5444639_2.fastq.gz","SRR5444639","SRX2733698","SAMN06711218","SRS2121595","PRJNA382632","SRP103821","SRA553982","GSM2575097_r1","GSM2575097","GSM2575097","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","16175299800","53917666","9606","Homo sapiens","MDM-513_H5N1_MOI0_18h_1","NextSeq 500 sequencing: GSM2575097: MDM-513_H5N1_MOI0_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-513_H5N1_MOI0_18h_1","6a7311f718a7f95d88d2784c00bcbcdb;dfa7239a5e361c801deec3b4b55a57c4","4500708868;4671850498","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444639/SRR5444639_2.fastq.gz"
"SRX2733699","results/fastq/SRX2733699_SRR5444640_1.fastq.gz","results/fastq/SRX2733699_SRR5444640_2.fastq.gz","SRR5444640","SRX2733699","SAMN06711217","SRS2121600","PRJNA382632","SRP103821","SRA553982","GSM2575098_r1","GSM2575098","GSM2575098","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","24444222600","81480742","9606","Homo sapiens","MDM-513_H5N1_MOI0_18h_2","NextSeq 500 sequencing: GSM2575098: MDM-513_H5N1_MOI0_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-513_H5N1_MOI0_18h_2","7f9e726c86209c6bfed70b13cc1b3b81;0a6d9b251915a4dfd9c4aee4328413be","6823007242;7052349146","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444640/SRR5444640_2.fastq.gz"
"SRX2733700","results/fastq/SRX2733700_SRR5444641_1.fastq.gz","results/fastq/SRX2733700_SRR5444641_2.fastq.gz","SRR5444641","SRX2733700","SAMN06711216","SRS2121599","PRJNA382632","SRP103821","SRA553982","GSM2575099_r1","GSM2575099","GSM2575099","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","33046832950","122260650","9606","Homo sapiens","MDM-513_H5N1_MOI2_18h_1","NextSeq 500 sequencing: GSM2575099: MDM-513_H5N1_MOI2_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-513_H5N1_MOI2_18h_1","b661ee8d957ae993f192eb9e7745fd31;b37d710664a08392b13c58acf2df1d2b","5971369453;6318831610","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444641/SRR5444641_2.fastq.gz"
"SRX2733701","results/fastq/SRX2733701_SRR5444642_1.fastq.gz","results/fastq/SRX2733701_SRR5444642_2.fastq.gz","SRR5444642","SRX2733701","SAMN06711215","SRS2121594","PRJNA382632","SRP103821","SRA553982","GSM2575100_r1","GSM2575100","GSM2575100","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","NextSeq 500","ILLUMINA","40390528850","147059937","9606","Homo sapiens","MDM-513_H5N1_MOI2_18h_2","NextSeq 500 sequencing: GSM2575100: MDM-513_H5N1_MOI2_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-513_H5N1_MOI2_18h_2","5f5ea4dc3e601770960d048fb79b13ea;4052fbccee3f95e211a2dd67757df105","7793316082;8240393654","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444642/SRR5444642_2.fastq.gz"
"SRX2733702","results/fastq/SRX2733702_SRR5444643_1.fastq.gz","results/fastq/SRX2733702_SRR5444643_2.fastq.gz","SRR5444643","SRX2733702","SAMN06711214","SRS2121598","PRJNA382632","SRP103821","SRA553982","GSM2575101_r1","GSM2575101","GSM2575101","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5775305750","23101223","9606","Homo sapiens","MDM-520_H5N1_MOI0_03h_1","Illumina HiSeq 2500 sequencing: GSM2575101: MDM-520_H5N1_MOI0_03h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_03h_1","d42f190df7b1883fa6fa79f13af06142;5810c168ebfbe7e2a1197adc27f147de","1373545068;1337832628","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444643/SRR5444643_2.fastq.gz"
"SRX2733703","results/fastq/SRX2733703_SRR5444644_1.fastq.gz","results/fastq/SRX2733703_SRR5444644_2.fastq.gz","SRR5444644","SRX2733703","SAMN06711213","SRS2121597","PRJNA382632","SRP103821","SRA553982","GSM2575102_r1","GSM2575102","GSM2575102","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","6431576000","25726304","9606","Homo sapiens","MDM-520_H5N1_MOI0_03h_2","Illumina HiSeq 2500 sequencing: GSM2575102: MDM-520_H5N1_MOI0_03h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_03h_2","885f3af98925510cad2194800ec51ec5;41985a2100f3898534ec01da4b38ed90","1506048542;1520996453","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444644/SRR5444644_2.fastq.gz"
"SRX2733704","results/fastq/SRX2733704_SRR5444645_1.fastq.gz","results/fastq/SRX2733704_SRR5444645_2.fastq.gz","SRR5444645","SRX2733704","SAMN06711212","SRS2121601","PRJNA382632","SRP103821","SRA553982","GSM2575103_r1","GSM2575103","GSM2575103","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","5738437500","22953750","9606","Homo sapiens","MDM-520_H5N1_MOI2_03h_1","Illumina HiSeq 2500 sequencing: GSM2575103: MDM-520_H5N1_MOI2_03h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_03h_1","dbdbb79246b1904fb31140ace340c7de;23bfa556b686f0d13406c8d8e77211a1","1291499431;1309316699","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444645/SRR5444645_2.fastq.gz"
"SRX2733705","results/fastq/SRX2733705_SRR5444646_1.fastq.gz","results/fastq/SRX2733705_SRR5444646_2.fastq.gz","SRR5444646","SRX2733705","SAMN06711211","SRS2121604","PRJNA382632","SRP103821","SRA553982","GSM2575104_r1","GSM2575104","GSM2575104","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","6679022500","26716090","9606","Homo sapiens","MDM-520_H5N1_MOI2_03h_2","Illumina HiSeq 2500 sequencing: GSM2575104: MDM-520_H5N1_MOI2_03h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_03h_2","510bc0486ec618e92d6e4c41002a7fac;91d9a3e6ba5586019a19d376cb82b69a","1510165871;1530414019","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444646/SRR5444646_2.fastq.gz"
"SRX2733706","results/fastq/SRX2733706_SRR5444647_1.fastq.gz","results/fastq/SRX2733706_SRR5444647_2.fastq.gz","SRR5444647","SRX2733706","SAMN06711210","SRS2121602","PRJNA382632","SRP103821","SRA553982","GSM2575105_r1","GSM2575105","GSM2575105","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","7555499500","30221998","9606","Homo sapiens","MDM-520_H5N1_MOI0_06h_1","Illumina HiSeq 2500 sequencing: GSM2575105: MDM-520_H5N1_MOI0_06h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_06h_1","adab9f06057873b5e4d6849634aae5cb;1c19d5d31b1ac36142b8ce85a142033d","1688655086;1702134743","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/007/SRR5444647/SRR5444647_2.fastq.gz"
"SRX2733707","results/fastq/SRX2733707_SRR5444648_1.fastq.gz","results/fastq/SRX2733707_SRR5444648_2.fastq.gz","SRR5444648","SRX2733707","SAMN06711209","SRS2121606","PRJNA382632","SRP103821","SRA553982","GSM2575106_r1","GSM2575106","GSM2575106","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","6730853250","26923413","9606","Homo sapiens","MDM-520_H5N1_MOI0_06h_2","Illumina HiSeq 2500 sequencing: GSM2575106: MDM-520_H5N1_MOI0_06h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_06h_2","8ba84378a7ad42d97ca8fb06394997db;f6ea7cb9aab8b6e39c8e7dc67544f8fd","1554490192;1573783482","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/008/SRR5444648/SRR5444648_2.fastq.gz"
"SRX2733708","results/fastq/SRX2733708_SRR5444649_1.fastq.gz","results/fastq/SRX2733708_SRR5444649_2.fastq.gz","SRR5444649","SRX2733708","SAMN06711208","SRS2121608","PRJNA382632","SRP103821","SRA553982","GSM2575107_r1","GSM2575107","GSM2575107","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","13443630500","53774522","9606","Homo sapiens","MDM-520_H5N1_MOI2_06h_1","Illumina HiSeq 2500 sequencing: GSM2575107: MDM-520_H5N1_MOI2_06h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_06h_1","cf3417068804031de6b5284fba44e857;e1c6c571f1365c2408dd94a9b58b8664","2531865446;2601436216","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/009/SRR5444649/SRR5444649_2.fastq.gz"
"SRX2733709","results/fastq/SRX2733709_SRR5444650_1.fastq.gz","results/fastq/SRX2733709_SRR5444650_2.fastq.gz","SRR5444650","SRX2733709","SAMN06711207","SRS2121603","PRJNA382632","SRP103821","SRA553982","GSM2575108_r1","GSM2575108","GSM2575108","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","13229961000","52919844","9606","Homo sapiens","MDM-520_H5N1_MOI2_06h_2","Illumina HiSeq 2500 sequencing: GSM2575108: MDM-520_H5N1_MOI2_06h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_06h_2","bdc36f1b756e076fe7fad70fbe1b013d;dccee056ca4d81cddee75ac0c4dcef93","2455681364;2549861514","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/000/SRR5444650/SRR5444650_2.fastq.gz"
"SRX2733710","results/fastq/SRX2733710_SRR5444651_1.fastq.gz","results/fastq/SRX2733710_SRR5444651_2.fastq.gz","SRR5444651","SRX2733710","SAMN06711206","SRS2121605","PRJNA382632","SRP103821","SRA553982","GSM2575109_r1","GSM2575109","GSM2575109","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","14624826750","58499307","9606","Homo sapiens","MDM-520_H5N1_MOI0_12h_1","Illumina HiSeq 2500 sequencing: GSM2575109: MDM-520_H5N1_MOI0_12h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_12h_1","b4ab118e4d03769407e5209c76f562b7;3d63751e765e9871ec10593fd5d3a844","3487929415;3539810236","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/001/SRR5444651/SRR5444651_2.fastq.gz"
"SRX2733711","results/fastq/SRX2733711_SRR5444652_1.fastq.gz","results/fastq/SRX2733711_SRR5444652_2.fastq.gz","SRR5444652","SRX2733711","SAMN06711205","SRS2121607","PRJNA382632","SRP103821","SRA553982","GSM2575110_r1","GSM2575110","GSM2575110","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","12859790500","51439162","9606","Homo sapiens","MDM-520_H5N1_MOI0_12h_2","Illumina HiSeq 2500 sequencing: GSM2575110: MDM-520_H5N1_MOI0_12h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_12h_2","f3813b7d827973b55f9ec06bb5d067da;6592209a2b7ab8e15ee9e2addf5447a6","3066327485;3144670583","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/002/SRR5444652/SRR5444652_2.fastq.gz"
"SRX2733712","results/fastq/SRX2733712_SRR5444653_1.fastq.gz","results/fastq/SRX2733712_SRR5444653_2.fastq.gz","SRR5444653","SRX2733712","SAMN06711204","SRS2121609","PRJNA382632","SRP103821","SRA553982","GSM2575111_r1","GSM2575111","GSM2575111","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","25818322500","103273290","9606","Homo sapiens","MDM-520_H5N1_MOI2_12h_1","Illumina HiSeq 2500 sequencing: GSM2575111: MDM-520_H5N1_MOI2_12h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_12h_1","a1886a8ad54a0cda5bfd20ab491057aa;502ac154c9fb8942466d9550b16e676c","4345596211;4484674399","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/003/SRR5444653/SRR5444653_2.fastq.gz"
"SRX2733713","results/fastq/SRX2733713_SRR5444654_1.fastq.gz","results/fastq/SRX2733713_SRR5444654_2.fastq.gz","SRR5444654","SRX2733713","SAMN06711203","SRS2121610","PRJNA382632","SRP103821","SRA553982","GSM2575112_r1","GSM2575112","GSM2575112","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","42313629500","169254518","9606","Homo sapiens","MDM-520_H5N1_MOI2_12h_2","Illumina HiSeq 2500 sequencing: GSM2575112: MDM-520_H5N1_MOI2_12h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI2_12h_2","728e6f12f561eeec2bbe482b6e71d368;4caa18d574e7b7dda38bae651075c091","7220257717;7394942002","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/004/SRR5444654/SRR5444654_2.fastq.gz"
"SRX2733714","results/fastq/SRX2733714_SRR5444655_1.fastq.gz","results/fastq/SRX2733714_SRR5444655_2.fastq.gz","SRR5444655","SRX2733714","SAMN06711202","SRS2121611","PRJNA382632","SRP103821","SRA553982","GSM2575113_r1","GSM2575113","GSM2575113","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","12169257500","48677030","9606","Homo sapiens","MDM-520_H5N1_MOI0_18h_1","Illumina HiSeq 2500 sequencing: GSM2575113: MDM-520_H5N1_MOI0_18h_1 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_18h_1","cdcdbb4bdefa4085f66533ddfdcd1b51;d30cfbf74b87ec56c08b84a3691721f5","2910110642;2982034358","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/005/SRR5444655/SRR5444655_2.fastq.gz"
"SRX2733715","results/fastq/SRX2733715_SRR5444656_1.fastq.gz","results/fastq/SRX2733715_SRR5444656_2.fastq.gz","SRR5444656","SRX2733715","SAMN06711201","SRS2121615","PRJNA382632","SRP103821","SRA553982","GSM2575114_r1","GSM2575114","GSM2575114","GSE97672","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","","Illumina HiSeq 2500","ILLUMINA","11432498250","45729993","9606","Homo sapiens","MDM-520_H5N1_MOI0_18h_2","Illumina HiSeq 2500 sequencing: GSM2575114: MDM-520_H5N1_MOI0_18h_2 Homo sapiens RNA-Seq","Human monocyte-derived macrophage (MDM) cell transcriptome response to infection with H1N1, H3N2, and H5N1 influenza virus.","MDM-520_H5N1_MOI0_18h_2","7729485fe7c69f0d1f31286ddf030b80;82a563df8747d35bafde651fff3482b4","2751050869;2773323762","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR544/006/SRR5444656/SRR5444656_2.fastq.gz"
